current_time,domain,bd_index,reverse_index,chinese,url,illegal,pan_analysis,sgsr
2016-03-24,shzhanqiang.cn,0,0,no_language,,正常,正常,1
2016-03-24,sichenliye.com,14,10,chinese,,正常,正常,1
2016-03-24,shmaggie.cn,0,0,no_language,,正常,正常,1
2016-03-24,sydtlq.cn,0,0,no_language,,正常,正常,1
2016-03-24,symeicheng.com,1,1,english,,正常,正常,2
2016-03-24,shuihouju.com,0,0,no_language,,正常,正常,1
2016-03-24,sdzflp.com,0,0,no_language,,正常,正常,1
2016-03-24,sinma-cn.com,0,0,no_language,,正常,正常,1
2016-03-24,sywini.cn,0,0,no_language,,正常,正常,1
2016-03-24,sjzhmpal.com,0,0,no_language,,正常,正常,1
2016-03-24,shbrjc.com,0,0,no_language,,正常,正常,1
2016-03-24,shijianguo.cn,0,0,no_language,,正常,正常,1
2016-03-24,sytke.cn,0,0,no_language,,正常,正常,1
2016-03-24,sz-diwei.com,0,0,no_language,,正常,正常,1
2016-03-24,syjkwc.cn,0,0,no_language,,正常,正常,1
2016-03-24,syxjjx.net,1,1,chinese,,正常,正常,1
2016-03-24,syxdcc.com,0,0,no_language,,正常,正常,1
2016-03-24,syxydz.com,1,1,english,,正常,正常,1
2016-03-24,syjtbxg.cn,1,1,english,,包含违禁词,正常,1
2016-03-24,szbaabym.cn,0,0,no_language,,正常,正常,1
2016-03-24,syhighway.cn,0,0,no_language,,正常,正常,1
2016-03-24,szchihui.com,0,0,no_language,,正常,正常,1
2016-03-24,sz-hbdenal.com,0,0,no_language,,正常,正常,1
2016-03-24,sybsr.cn,0,0,no_language,,正常,正常,1
2016-03-24,syfhty.cn,0,0,no_language,,正常,正常,1
2016-03-24,syktoil.com,0,0,no_language,,正常,正常,1
2016-03-24,syydkj.net.cn,0,0,no_language,,正常,正常,1
2016-03-24,syzhuoqun.cn,0,0,no_language,,正常,正常,1
2016-03-24,syxhmzp.com,1,1,chinese,,正常,正常,1
2016-03-24,szdjhm.com,0,0,no_language,,正常,正常,2
2016-03-24,szcx1j1.com,0,0,no_language,,正常,正常,1
2016-03-24,sybjzbc.com,0,0,no_language,,正常,正常,2
2016-03-24,syjcjc.cn,0,0,no_language,,正常,正常,1
2016-03-24,sylianhuan.cn,0,0,no_language,,正常,正常,1
2016-03-24,szcbzl.com,60,10,chinese,,包含违禁词,泛解析,1
2016-03-24,szbofa.cn,0,0,no_language,,正常,正常,2
2016-03-24,syhetian.com,0,0,no_language,,正常,正常,1
2016-03-24,symqgs.com,0,0,no_language,,正常,正常,1
2016-03-24,syzdqn.cn,0,0,no_language,,正常,正常,1
2016-03-24,szdingjin.com,0,0,no_language,,正常,正常,1
2016-03-24,sychjx.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,szchungkin.cn,0,0,no_language,,正常,正常,1
2016-03-24,szdit.net.cn,0,0,no_language,,正常,正常,1
2016-03-24,syxinbeier.com,0,0,no_language,,正常,正常,2
2016-03-24,syyqtc88.com,0,0,no_language,,正常,正常,1
2016-03-24,syznlt.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,syxrlj.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,syeone.com,0,0,no_language,,正常,正常,1
2016-03-24,synvcom.cn,0,0,no_language,,正常,正常,1
2016-03-24,szckus.com,0,0,no_language,,正常,正常,1
2016-03-24,syholn.cn,0,0,no_language,,正常,正常,1
2016-03-24,sentolyb.cn,0,0,no_language,,正常,正常,1
2016-03-24,sz-pack.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,sysdzk.net.cn,0,0,no_language,,正常,正常,1
2016-03-24,syshtx.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,syhdzs.com,0,0,no_language,,正常,正常,1
2016-03-24,sz-fwf.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,szcjskj.com,0,0,no_language,,正常,正常,1
2016-03-24,szcfhx.cn,0,0,no_language,,正常,正常,1
2016-03-24,sz-honghua.com,0,0,no_language,,正常,正常,1
2016-03-24,sz-jcd.com,2,2,chinese,,正常,正常,2
2016-03-24,sysfsh.cn,0,0,no_language,,正常,正常,1
2016-03-24,sy-jjr.com,0,0,no_language,,正常,正常,1
2016-03-24,syypkj.com,0,0,no_language,,正常,正常,1
2016-03-24,syrgf.cn,0,0,no_language,,正常,正常,1
2016-03-24,syzcly.com,0,0,no_language,,正常,正常,1
2016-03-24,syxichao.com,0,0,no_language,,正常,正常,1
2016-03-24,sz-hande.com,0,0,no_language,,正常,正常,1
2016-03-24,sxjjl.net.cn,2,2,chinese,,正常,正常,1
2016-03-24,syyfzl.com,0,0,no_language,,正常,正常,1
2016-03-24,qd-hailide.com,0,0,no_language,,正常,正常,1
2016-03-24,sysfjc.com,0,0,no_language,,正常,正常,1
2016-03-24,szderuipu.com,0,0,no_language,,正常,正常,1
2016-03-24,sywkdgy.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,sz-jgl.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,szcaig.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,syjhcard.com,0,0,no_language,,正常,正常,1
2016-03-24,syyglt.com,1,1,chinese,,包含违禁词,正常,1
2016-03-24,sygot.com,2,2,chinese,,包含违禁词,正常,1
2016-03-24,szdhqp.cn,0,0,no_language,,正常,正常,1
2016-03-24,szabd.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,sz-toka.com,0,0,no_language,,正常,正常,1
2016-03-24,szahjx.com,0,0,no_language,,正常,正常,1
2016-03-24,szcjjcom.com,0,0,no_language,,正常,正常,1
2016-03-24,syhlxt.com.cn,0,0,no_language,,正常,正常,2
2016-03-24,SZ-phw.com,0,0,no_language,,正常,正常,1
2016-03-24,syyouyuan.com,0,0,no_language,,正常,正常,1
2016-03-24,szbosen888.cn,0,0,no_language,,正常,正常,1
2016-03-24,syhuaneng.com,0,0,no_language,,正常,正常,1
2016-03-24,sz-hongjin.com,0,0,no_language,,正常,正常,1
2016-03-24,szcj18.com,0,0,no_language,,正常,正常,1
2016-03-24,syblk.com.cn,760,10,chinese,,包含违禁词,正常,1
2016-03-24,syaihua.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,spkj99.com,0,0,no_language,,正常,正常,1
2016-03-24,syshh.net,0,0,no_language,,正常,正常,1
2016-03-24,szbijing.cn,0,0,no_language,,正常,正常,1
2016-03-24,syjbgs.cn,0,0,no_language,,正常,正常,1
2016-03-24,szfeed.com,0,0,no_language,,正常,正常,1
2016-03-24,song9ok8.com,0,0,no_language,,正常,正常,1
2016-03-24,szdongfa.com,0,0,no_language,,正常,正常,1
2016-03-24,shnanren.com,0,0,no_language,,正常,正常,1
2016-03-24,szcykj8888.cn,0,0,no_language,,正常,正常,1
2016-03-24,sqyysl.cn,0,0,no_language,,正常,正常,1
2016-03-24,sydjjljxc.cn,1,1,english,,正常,正常,1
2016-03-24,snoute.com,0,0,no_language,,正常,正常,1
2016-03-24,ssdetec.com,0,0,no_language,,正常,正常,1
2016-03-24,showout.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,sionshine.net,0,0,no_language,,正常,正常,1
2016-03-24,shdzjs.com,0,0,no_language,,正常,正常,1
2016-03-24,syzykj.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,smilemami.com,0,0,no_language,,正常,正常,2
2016-03-24,soap88.com,0,0,no_language,,正常,正常,2
2016-03-24,sz-wt.com,0,0,no_language,,正常,正常,1
2016-03-24,sm-jet.cn,0,0,no_language,,正常,正常,1
2016-03-24,srtime.cn,0,0,no_language,,正常,正常,1
2016-03-24,szanruijie.com,4,4,chinese,,正常,正常,1
2016-03-24,shhtcy.com,7,7,chinese,,包含违禁词,泛解析,1
2016-03-24,smddmzp.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,syytmy.cn,0,0,no_language,,正常,正常,1
2016-03-24,syzlkj.cn,0,0,no_language,,正常,正常,1
2016-03-24,sylais.com,9,9,chinese,,包含违禁词,正常,1
2016-03-24,sysyfan.com,0,0,no_language,,正常,正常,1
2016-03-24,syzdrl.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,sytiejun.cn,0,0,no_language,,正常,正常,1
2016-03-24,sunnoya.com,0,0,no_language,,正常,正常,1
2016-03-24,shtsgm.cn,0,0,no_language,,正常,正常,1
2016-03-24,shuledom.com,0,0,no_language,,正常,正常,2
2016-03-24,sys1.net.cn,0,0,no_language,,正常,正常,1
2016-03-24,sjtyly.cn,0,0,no_language,,正常,正常,1
2016-03-24,szgv168.com.cn,1,1,chinese,,正常,正常,1
2016-03-24,szfastime.com,0,0,no_language,,正常,正常,1
2016-03-24,sltyqc.cn,0,0,no_language,,正常,正常,1
2016-03-24,szdndzcom.com,0,0,no_language,,正常,正常,1
2016-03-24,sz-awd.com,0,0,no_language,,正常,正常,1
2016-03-24,szjinhe.cn,0,0,no_language,,正常,正常,1
2016-03-24,syzhanchun.cn,0,0,no_language,,正常,正常,1
2016-03-24,sz-yiji.com,0,0,no_language,,正常,正常,1
2016-03-24,szcslp.com,0,0,no_language,,正常,正常,1
2016-03-24,runze0979.com,0,0,no_language,,正常,正常,1
2016-03-24,szhfcable.com,0,0,no_language,,正常,正常,1
2016-03-24,szhygzb.cn,0,0,no_language,,正常,正常,1
2016-03-24,szhsa.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,syyjd.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,syxdkjgs.cn,48,10,chinese,,正常,泛解析,1
2016-03-24,sxxhtsl.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,szgangxing.cn,0,0,no_language,,正常,正常,1
2016-03-24,szhfzd.com,0,0,no_language,,正常,正常,2
2016-03-24,szhzyc.com,0,0,no_language,,正常,正常,1
2016-03-24,szjjdzkj.com,0,0,no_language,,正常,正常,1
2016-03-24,szlj-tech.com,1,1,english,,正常,正常,1
2016-03-24,szgysl.com,1,1,english,,正常,正常,2
2016-03-24,szainan.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,sanqishiye.com,0,0,no_language,,正常,正常,1
2016-03-24,szrad.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,szezcg.com,2,2,chinese,,正常,正常,1
2016-03-24,szkdpcb.com,0,0,no_language,,正常,正常,1
2016-03-24,szcefcc.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,szhh111.com,1,1,english,,正常,正常,1
2016-03-24,szjsjm.cn,5,5,english,,包含违禁词,泛解析,2
2016-03-24,szlixing.cn,0,0,no_language,,正常,正常,1
2016-03-24,srkeji.cn,0,0,no_language,,正常,正常,1
2016-03-24,szhaichang.com,0,0,no_language,,正常,正常,1
2016-03-24,szmxwk.cn,0,0,no_language,,正常,正常,2
2016-03-24,szqcxdz.cn,0,0,no_language,,正常,正常,1
2016-03-24,szhdjjwj.com,1,1,english,,正常,正常,1
2016-03-24,szmg-led.com,0,0,no_language,,正常,正常,1
2016-03-24,slkaoqi.cn,0,0,no_language,,正常,正常,1
2016-03-24,sz-hhled.cn,0,0,no_language,,正常,正常,1
2016-03-24,syyugang.com,0,0,no_language,,正常,正常,2
2016-03-24,szhjwjzp.cn,0,0,no_language,,正常,正常,1
2016-03-24,szqha8.com,0,0,no_language,,正常,正常,1
2016-03-24,szkaiyuanjm.cn,0,0,no_language,,正常,正常,1
2016-03-24,sznbulang.com,0,0,no_language,,正常,正常,1
2016-03-24,szredants.com,0,0,no_language,,正常,正常,1
2016-03-24,szjldh.cn,0,0,no_language,,正常,正常,1
2016-03-24,szmioo.com,0,0,no_language,,正常,正常,1
2016-03-24,syxbjj.com,1,1,chinese,,包含违禁词,正常,1
2016-03-24,szlxcq.com,1,1,chinese,,包含违禁词,正常,1
2016-03-24,szkgpcb.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,szexp.cn,0,0,no_language,,正常,正常,1
2016-03-24,sylsl.com.cn,79,10,chinese,,包含违禁词,正常,2
2016-03-24,szfx888.cn,0,0,no_language,,正常,正常,1
2016-03-24,szhuashun.net,0,0,no_language,,正常,正常,1
2016-03-24,sysjqy.com,10,10,english,,正常,泛解析,1
2016-03-24,syfmtz.com,1,1,chinese,,正常,正常,1
2016-03-24,szkete.net.cn,0,0,no_language,,正常,正常,1
2016-03-24,sydxxj.cn,0,0,no_language,,正常,正常,1
2016-03-24,sxlyzf.com,0,0,no_language,,正常,正常,1
2016-03-24,sooland.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,szrxly.com,1,1,english,,正常,正常,1
2016-03-24,szlintek.com,0,0,no_language,,正常,正常,1
2016-03-24,szpchd.com,1,1,english,,正常,正常,1
2016-03-24,sz-sailor.com,0,0,no_language,,正常,正常,1
2016-03-24,szjgwbxg.com,0,0,no_language,,正常,正常,1
2016-03-24,syaaa.gov.cn,0,0,no_language,,正常,正常,1
2016-03-24,szhuikai.com,1,1,chinese,,正常,正常,1
2016-03-24,szjzhkj.com,0,0,no_language,,正常,正常,1
2016-03-24,szshibang.cn,13,10,chinese,,正常,正常,1
2016-03-24,szlt56.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,szfchw.cn,0,0,no_language,,正常,正常,1
2016-03-24,szcwjx.com,0,0,no_language,,正常,正常,1
2016-03-24,syotmd.cn,0,0,no_language,,正常,正常,1
2016-03-24,sz-168fwt.com,0,0,no_language,,正常,正常,1
2016-03-24,szpld99and1.cn,0,0,no_language,,正常,正常,1
2016-03-24,shihong1020.cn,0,0,no_language,,正常,正常,1
2016-03-24,szmaohao.com,0,0,no_language,,正常,正常,1
2016-03-24,suzhou-oms.com,0,0,no_language,,正常,正常,1
2016-03-24,szjingyezzw.cn,0,0,no_language,,正常,正常,1
2016-03-24,shengyimk.cn,0,0,no_language,,正常,正常,1
2016-03-24,szlecen.cn,0,0,no_language,,正常,正常,1
2016-03-24,sytxtc.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,szhaopin.cn,0,0,no_language,,正常,正常,1
2016-03-24,sz-egoud.com,0,0,no_language,,正常,正常,1
2016-03-24,szjinfang.com,0,0,no_language,,正常,正常,1
2016-03-24,szflytop.com,0,0,no_language,,正常,正常,1
2016-03-24,szdlcargo.com,1,1,chinese,,包含违禁词,正常,1
2016-03-24,szpinze.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,szrmsolar.com,1,1,english,,正常,正常,1
2016-03-24,szhy330.cn,0,0,no_language,,正常,正常,1
2016-03-24,szdmpp.com,0,0,no_language,,正常,正常,1
2016-03-24,sz-bcgc.cn,0,0,no_language,,正常,正常,1
2016-03-24,syyifa.com,0,0,no_language,,正常,正常,2
2016-03-24,szaoshi.net,0,0,no_language,,正常,正常,1
2016-03-24,szjs123.cn,1,1,english,,正常,正常,1
2016-03-24,syhfjxzz.cn,0,0,no_language,,正常,正常,1
2016-03-24,szksddggc.com,0,0,no_language,,正常,正常,1
2016-03-24,sylzwsy.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,szshixin.cn,0,0,no_language,,正常,正常,1
2016-03-24,szjazzbo.com,0,0,no_language,,正常,正常,1
2016-03-24,szjinfu7691.cn,0,0,no_language,,正常,正常,1
2016-03-24,syjmjx.com,0,0,no_language,,正常,正常,1
2016-03-24,szhanyu.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,szhehangcom.com,0,0,no_language,,正常,正常,1
2016-03-24,srxgy.cn,0,0,no_language,,正常,正常,1
2016-03-24,sy-sensis.com,0,0,no_language,,正常,正常,1
2016-03-24,sdtushu.net,0,0,no_language,,正常,正常,1
2016-03-24,szsimya.cn,1,1,chinese,,正常,正常,1
2016-03-24,szlinhot.com,0,0,no_language,,正常,正常,1
2016-03-24,szlxos.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,sunny-vip.com,1,1,chinese,,正常,正常,1
2016-03-24,sytaike.cn,0,0,no_language,,正常,正常,1
2016-03-24,skcocoa.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,szgld.net.cn,0,0,no_language,,正常,正常,1
2016-03-24,sz-pst.com,1,1,chinese,,正常,正常,1
2016-03-24,szkmof.com,0,0,no_language,,正常,正常,1
2016-03-24,szkexunda.cn,0,0,no_language,,正常,正常,1
2016-03-24,szjswj.com,1,1,english,,正常,正常,1
2016-03-24,sytlkz.com,0,0,no_language,,正常,正常,1
2016-03-24,szeasyton.com,0,0,no_language,,正常,正常,1
2016-03-24,szqiangji.com,0,0,no_language,,正常,正常,1
2016-03-24,szhonge.com,1,1,chinese,,正常,正常,1
2016-03-24,szjincai8.cn,0,0,no_language,,正常,正常,1
2016-03-24,nbduke.com,0,0,no_language,,正常,正常,1
2016-03-24,sz100y.com.cn,1,1,chinese,,正常,正常,1
2016-03-24,syosl.com,0,0,no_language,,正常,正常,2
2016-03-24,syxflc.com,0,0,no_language,,正常,正常,1
2016-03-24,syshwf.cn,0,0,no_language,,正常,正常,1
2016-03-24,sysfmy.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,szhakkj.com,0,0,no_language,,正常,正常,1
2016-03-24,szshol.com,0,0,no_language,,正常,正常,1
2016-03-24,sznbt.net.cn,0,0,no_language,,正常,正常,1
2016-03-24,nmg178.com,5,5,chinese,,正常,正常,1
2016-03-24,storely.cn,0,0,no_language,,正常,正常,1
2016-03-24,star311.cn,0,0,no_language,,正常,正常,1
2016-03-24,shii-chin.com,0,0,no_language,,正常,正常,1
2016-03-24,sheng-tang.com,0,0,no_language,,正常,正常,1
2016-03-24,sudodq.net,0,0,no_language,,正常,正常,1
2016-03-24,szdijoy.cn,1,1,english,,正常,正常,1
2016-03-24,szhtyx.com,1,1,chinese,,包含违禁词,正常,1
2016-03-24,szsj365.cn,0,0,no_language,,正常,正常,1
2016-03-24,sunray-led.cn,0,0,no_language,,正常,正常,1
2016-03-24,sxyxbl.cn,0,0,no_language,,正常,正常,1
2016-03-24,rui-shen.com,0,0,no_language,,正常,正常,1
2016-03-24,songledq.cn,0,0,no_language,,正常,正常,1
2016-03-24,szlkjm.com,1,1,english,,正常,正常,1
2016-03-24,syblh.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,sanjiubeng.com,0,0,no_language,,正常,正常,1
2016-03-24,sycy868.cn,760,10,chinese,,包含违禁词,泛解析,1
2016-03-24,sybthjcl.com,0,0,no_language,,正常,正常,1
2016-03-24,szlixindz.cn,0,0,no_language,,正常,正常,1
2016-03-24,sztaiban.com,0,0,no_language,,正常,正常,1
2016-03-24,syyifeng.cn,0,0,no_language,,正常,正常,1
2016-03-24,szsyxb.com,0,0,no_language,,正常,正常,1
2016-03-24,szsrsh.cn,0,0,no_language,,正常,正常,1
2016-03-24,sxjcx.com.cn,1,1,chinese,,正常,正常,1
2016-03-24,sdhuili.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,szpingpeng.cn,1,1,english,,正常,正常,1
2016-03-24,stjfsj.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,sztxcl.com,0,0,no_language,,正常,正常,1
2016-03-24,sunvote.net.cn,0,0,no_language,,正常,正常,1
2016-03-24,sxwy2008.com,0,0,no_language,,正常,正常,1
2016-03-24,szryh168.com,0,0,no_language,,正常,正常,1
2016-03-24,szuze.com,1,1,chinese,,正常,正常,1
2016-03-24,szsangcom.com,0,0,no_language,,正常,正常,1
2016-03-24,szdfcy2009.cn,0,0,no_language,,正常,正常,1
2016-03-24,szxlf.net.cn,1,1,chinese,,正常,正常,1
2016-03-24,szwxt98.com,0,0,no_language,,正常,正常,1
2016-03-24,szwfyuan.cn,1,1,english,,正常,正常,1
2016-03-24,szburners.cn,0,0,no_language,,正常,正常,1
2016-03-24,sdltny888.cn,0,0,no_language,,正常,正常,1
2016-03-24,szmtxwj.com,0,0,no_language,,正常,正常,1
2016-03-24,sy-lanhai.com,0,0,no_language,,正常,正常,1
2016-03-24,sunan168.cn,0,0,no_language,,正常,正常,1
2016-03-24,szrinco.cn,0,0,no_language,,正常,正常,1
2016-03-24,szlyep.com,0,0,no_language,,正常,正常,1
2016-03-24,szshtdz.com,0,0,no_language,,正常,正常,1
2016-03-24,sdgpgs.com,0,0,no_language,,正常,正常,2
2016-03-24,szjsen.com,0,0,no_language,,正常,正常,1
2016-03-24,szudr.com,0,0,no_language,,正常,正常,1
2016-03-24,szxlmjg.cn,1,1,chinese,,正常,正常,1
2016-03-24,sunny-mayu.com,0,0,no_language,,正常,正常,1
2016-03-24,szheyin.cn,0,0,no_language,,正常,正常,1
2016-03-24,szxplastic.com,28,10,chinese,,包含违禁词,正常,1
2016-03-24,sdsdly.com,1,1,chinese,,正常,正常,1
2016-03-24,szriyao.com,0,0,no_language,,正常,正常,1
2016-03-24,sxxshjx.cn,0,0,no_language,,正常,正常,1
2016-03-24,szxqgxj.com,0,0,no_language,,正常,正常,1
2016-03-24,lanjer.cn,0,0,no_language,,正常,正常,1
2016-03-24,szlq8106.cn,0,0,no_language,,正常,正常,1
2016-03-24,sztoptrans.com,0,0,no_language,,正常,正常,1
2016-03-24,szyong.com.cn,1,1,chinese,,正常,正常,1
2016-03-24,sztfjs.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,szshangu.com,1,1,english,,正常,正常,1
2016-03-24,sztopsea.com,0,0,no_language,,正常,正常,1
2016-03-24,szdhfys.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,szzhouling.com,0,0,no_language,,正常,正常,1
2016-03-24,szledpower.cn,0,0,no_language,,正常,正常,1
2016-03-24,szyhqew.com,0,0,no_language,,正常,正常,1
2016-03-24,szyuelong.com,0,0,no_language,,正常,正常,3
2016-03-24,sztyzw.com,0,0,no_language,,正常,正常,1
2016-03-24,sychuandan.com,0,0,no_language,,正常,正常,1
2016-03-24,szsf-cctv.com,2,2,chinese,,正常,正常,1
2016-03-24,szltby.com,52,10,chinese,,包含违禁词,泛解析,2
2016-03-24,szyongh.com,0,0,no_language,,正常,正常,1
2016-03-24,taibo365.com,0,0,no_language,,正常,正常,1
2016-03-24,taidegg.com,0,0,no_language,,正常,正常,1
2016-03-24,szyotor.cn,0,0,no_language,,正常,正常,1
2016-03-24,szuluo.com,0,0,no_language,,正常,正常,1
2016-03-24,taidichen.cn,0,0,no_language,,正常,正常,1
2016-03-24,szxmdwj.cn,0,0,no_language,,正常,正常,1
2016-03-24,szyxhybz.com,2,2,english,,正常,正常,1
2016-03-24,sunres.cn,0,0,no_language,,正常,正常,1
2016-03-24,szxhdzc.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,sdsunlike.com,0,0,no_language,,正常,正常,1
2016-03-24,suoai999.com,0,0,no_language,,正常,正常,1
2016-03-24,szsupar.cn,0,0,no_language,,正常,正常,1
2016-03-24,t-glsx.com,0,0,no_language,,正常,正常,1
2016-03-24,szyihs.cn,0,0,no_language,,正常,正常,1
2016-03-24,tahuaying.com,0,0,no_language,,正常,正常,1
2016-03-24,sz-tmt.com,0,0,no_language,,正常,正常,1
2016-03-24,szyuyi.net,0,0,no_language,,正常,正常,1
2016-03-24,szopirus.cn,0,0,no_language,,正常,正常,1
2016-03-24,sydl168.com,0,0,no_language,,正常,正常,1
2016-03-24,szshxwy.com,0,0,no_language,,正常,正常,1
2016-03-24,szsampu.cn,0,0,no_language,,正常,正常,1
2016-03-24,taifung.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,syhuate.cn,0,0,no_language,,正常,正常,1
2016-03-24,suyijc.com,0,0,no_language,,正常,正常,1
2016-03-24,sz888439111.cn,0,0,no_language,,正常,正常,1
2016-03-24,tangjiao52.cn,1,1,english,,正常,正常,1
2016-03-24,szsxshmc.com,0,0,no_language,,正常,正常,1
2016-03-24,taowxh.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,szyuanjun.com,0,0,no_language,,正常,正常,1
2016-03-24,syairtech.net,0,0,no_language,,正常,正常,1
2016-03-24,taihualcd.com,0,0,no_language,,正常,正常,1
2016-03-24,tanerxiu.cn,0,0,no_language,,正常,正常,1
2016-03-24,tape-chiha.com,0,0,no_language,,正常,正常,1
2016-03-24,tdc-drills.com,0,0,no_language,,正常,正常,1
2016-03-24,tanglineca.cn,1,1,english,,正常,正常,1
2016-03-24,tcrsyjg.cn,0,0,no_language,,正常,正常,1
2016-03-24,tb95500.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,sypbtl.net.cn,0,0,no_language,,正常,正常,1
2016-03-24,tajsxj.cn,0,0,no_language,,正常,正常,1
2016-03-24,szjckj.net,1,1,chinese,,包含违禁词,正常,1
2016-03-24,syxfmy.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,sumairu.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,szxnbz.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,tao100e.com,0,0,no_language,,正常,正常,1
2016-03-24,syhsyzzcl.cn,0,0,no_language,,正常,正常,1
2016-03-24,szysmen.com,0,0,no_language,,正常,正常,1
2016-03-24,szystai.com,0,0,no_language,,正常,正常,1
2016-03-24,tcmould.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,tbsiso.com,0,0,no_language,,正常,正常,1
2016-03-24,szxuanyue.com,1,1,chinese,,正常,正常,1
2016-03-24,techlap.cn,0,0,no_language,,正常,正常,1
2016-03-24,taijyes.com,0,0,no_language,,正常,正常,1
2016-03-24,szkus.com,1,1,english,,正常,正常,1
2016-03-24,tengdamuy.com,0,0,no_language,,正常,正常,1
2016-03-24,teng-tian.cn,0,0,no_language,,正常,正常,1
2016-03-24,sd-garlic.com,1,1,english,,正常,正常,1
2016-03-24,szkmtkj.com,1,1,english,,正常,正常,2
2016-03-24,tepando.com,0,0,no_language,,正常,正常,1
2016-03-24,tap027.cn,2,2,english,,正常,正常,1
2016-03-24,tfshengtai.cn,1,1,chinese,,包含违禁词,正常,1
2016-03-24,tianhai56.com,0,0,no_language,,正常,正常,1
2016-03-24,teacherppt.com,0,0,no_language,,正常,正常,1
2016-03-24,szshantian.com,0,0,no_language,,正常,正常,1
2016-03-24,thald.cn,1,1,chinese,,正常,正常,1
2016-03-24,thb688.cn,636,10,chinese,,正常,正常,2
2016-03-24,thechinapa.cn,0,0,no_language,,正常,正常,1
2016-03-24,stlonane.com,0,0,no_language,,正常,正常,1
2016-03-24,tianlongyi.com,0,0,no_language,,正常,正常,1
2016-03-24,szsbqd.cn,0,0,no_language,,正常,正常,1
2016-03-24,sz-wllsin.com,0,0,no_language,,正常,正常,1
2016-03-24,telibang.com,0,0,no_language,,正常,正常,1
2016-03-24,tenma-it.com,3,3,english,,正常,正常,1
2016-03-24,sdgdjt.com,0,0,no_language,,正常,正常,1
2016-03-24,thgg8888led.cn,1,1,chinese,,正常,正常,1
2016-03-24,tidigit.com,0,0,no_language,,正常,正常,1
2016-03-24,sx11156.cn,0,0,no_language,,正常,正常,1
2016-03-24,tianlijx.cn,0,0,no_language,,正常,正常,1
2016-03-24,taileff.com,0,0,no_language,,正常,正常,1
2016-03-24,tienbah.net.cn,1,1,chinese,,正常,正常,1
2016-03-24,tang8717.cn,0,0,no_language,,正常,正常,1
2016-03-24,sgdz9503.cn,0,0,no_language,,正常,正常,1
2016-03-24,tiedadg.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,tecestone.com,0,0,no_language,,正常,正常,2
2016-03-24,tiansongwy.com,1,1,english,,正常,正常,1
2016-03-24,tiensjy.com,0,0,no_language,,正常,正常,2
2016-03-24,tanxb09.com,0,0,no_language,,正常,正常,1
2016-03-24,qiligang-1.cn,0,0,no_language,,正常,正常,1
2016-03-24,tianypu888.com,0,0,no_language,,正常,正常,1
2016-03-24,teng-da.com.cn,2,2,english,,正常,正常,1
2016-03-24,tcyh888.cn,0,0,no_language,,正常,正常,1
2016-03-24,thlegend.cn,0,0,no_language,,正常,正常,1
2016-03-24,tianyinc.com,0,0,no_language,,正常,正常,1
2016-03-24,smm901025.cn,0,0,no_language,,正常,正常,1
